Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Avoided Emissions (lbs CO2),Curtailed
03-13 05:00,830.692,504.5007871820335,504.5007871820335,419084.7679058178,False
03-13 06:00,830.692,578.6683970268654,578.6683970268654,480695.20806304086,False
03-13 07:00,830.692,582.1414107243002,582.1414107243002,483580.21275739034,False
03-13 08:00,830.692,553.8808280045138,553.8808280045138,460104.37277672556,False
03-13 09:00,830.692,554.9167155059133,554.9167155059133,460964.8762370382,False
03-13 10:00,830.692,0.0,0.0,0.0,False
03-13 11:00,830.692,0.0,0,129456.26279140313,False
03-13 12:00,830.692,0.0,0.0,0.0,True
03-13 13:00,830.692,0.0,0.0,0.0,True
03-13 14:00,830.692,0.0,0.0,0.0,False
03-13 15:00,830.692,594.0566100074836,594.0566100074836,493478.0734803366,False
03-13 16:00,830.692,850.537,850.537,706534.281604,False
03-13 17:00,830.692,850.537,850.537,706534.281604,False
03-13 18:00,830.692,850.537,850.537,706534.281604,False
03-13 19:00,830.692,708.6753646111428,708.6753646111428,588690.9559795595,False
03-13 20:00,830.692,701.0555979418344,701.0555979418344,582361.2767654983,False
03-13 21:00,830.692,850.537,850.537,706534.281604,False
03-13 22:00,830.692,850.537,850.537,706534.281604,False
03-13 23:00,830.692,0.0,0.0,0.0,False
03-14 00:00,830.692,850.537,850.537,706534.281604,False
03-14 01:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-14 02:00,830.692,,,0.0,False
03-14 03:00,830.692,715.703700863105,715.703700863105,594529.3386773744,False
03-14 04:00,830.692,720.291536035413,720.291536035413,598340.4166523293,False
03-14 05:00,830.692,733.5669415169662,733.5669415169662,609368.1897826117,False
03-14 06:00,799.791,0.0,0.0,0.0,False
03-14 07:00,238.136,733.389762112652,733.389762112652,174646.5043904585,False
03-14 08:00,281.994,726.6466195892893,726.6466195892893,204909.98684446208,False
03-14 09:00,190.703,689.8800111111111,689.8800111111111,131562.18775892223,False
03-14 10:00,95.7206,677.0089423405163,677.0089423405163,64803.70216619963,False
03-14 11:00,70.5948,684.2449882081306,684.2449882081306,48304.138093555346,False
03-14 12:00,20.565900000000003,682.4378494273612,682.4378494273612,14034.948567538171,False
03-14 13:00,45.0643,668.3973177308332,668.3973177308332,30120.857245417585,False
03-14 14:00,117.681,661.2449816483149,661.2449816483149,77815.97068535535,False
03-14 15:00,184.318,668.0611594314639,668.0611594314639,123135.69678408858,False
03-14 16:00,341.195,680.2682077798862,680.2682077798862,232104.11115345827,False
03-14 17:00,355.111,687.5860553874093,687.5860553874093,244169.37171467827,False
03-14 18:00,830.692,699.908639910188,699.908639910188,581408.5079042738,False
03-14 19:00,830.692,707.7395630525621,707.7395630525621,587913.5931112589,False
03-14 20:00,830.692,707.6229974189755,707.6229974189755,587816.7629719636,False
03-14 21:00,830.692,701.5836930632103,701.5836930632103,582799.9611580643,False
03-14 22:00,830.692,693.6639517217064,693.6639517217064,576221.0953836078,False
03-14 23:00,830.692,687.0525719508576,687.0525719508576,570729.0750990018,False
03-15 00:00,830.692,690.8437891538388,690.8437891538388,573878.4088997806,False
03-15 01:00,830.692,692.3631495173295,692.3631495173295,575140.5293988495,False
03-15 02:00,830.692,689.8190070420104,689.8190070420104,573027.1305977417,False
03-15 03:00,830.692,685.7376878707126,685.7376878707126,569636.811412698,False
03-15 04:00,830.692,691.3402787172012,691.3402787172012,574290.8388081492,False
03-15 05:00,830.692,698.7593566205885,698.7593566205885,580453.80746987,False
03-15 06:00,830.692,714.5837173489278,714.5837173489278,593598.9773320155,False
03-15 07:00,830.692,726.9200329983357,726.9200329983357,603846.6560514536,False
03-15 08:00,830.692,716.9063042661154,716.9063042661154,595528.331703428,False
03-15 09:00,830.692,709.8911544065292,709.8911544065292,589700.9028362685,False
03-15 10:00,830.692,704.4902231845642,704.4902231845642,585214.392477632,False
03-15 11:00,830.692,697.8645134361864,697.8645134361864,579710.4683953326,False
03-15 12:00,830.692,693.5154895221679,693.5154895221679,576097.7690221487,False
03-15 13:00,830.692,694.4304098078578,694.4304098078578,576857.785984109,False
03-15 14:00,830.692,684.849360487009,684.849360487009,568898.8849616745,False
03-15 15:00,830.692,682.0399393805188,682.0399393805188,566565.1213238819,False
03-15 16:00,576.073,699.2054776167612,699.2054776167612,402793.3971071204,False
03-15 17:00,681.459,719.471915064207,719.471915064207,490290.6117677394,False
03-15 18:00,830.692,732.5837498835006,732.5837498835006,608551.4603582248,False
03-15 19:00,830.692,850.537,850.537,706534.281604,False
03-15 20:00,830.692,850.537,850.537,706534.281604,False
03-15 21:00,830.692,619.63861481495,619.63861481495,514728.8402178604,False
03-15 22:00,429.583,724.7816592702535,724.7816592702535,311353.8795342933,False
03-15 23:00,810.291,850.537,850.537,689182.4762670001,False
03-16 00:00,792.714,850.537,850.537,674232.5874180001,False
03-16 01:00,830.692,850.537,850.537,706534.281604,False
03-16 02:00,830.692,850.537,850.537,706534.281604,False
03-16 03:00,830.692,850.537,850.537,706534.281604,False
03-16 04:00,830.692,850.537,850.537,706534.281604,False
03-16 05:00,830.692,850.537,850.537,706534.281604,False
03-16 06:00,830.692,850.537,850.537,706534.281604,False
03-16 07:00,830.692,705.6523774968207,705.6523774968207,586179.784767589,False
03-16 08:00,830.692,850.537,850.537,706534.281604,False
03-16 09:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-16 10:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-16 11:00,830.692,850.537,850.537,706534.281604,False
03-16 12:00,830.692,850.537,850.537,706534.281604,False
03-16 13:00,830.692,850.537,850.537,706534.281604,False
03-16 14:00,830.692,850.537,850.537,706534.281604,False
03-16 15:00,830.692,850.537,850.537,706534.281604,False
03-16 16:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-16 17:00,830.692,850.537,850.537,706534.281604,False
03-16 18:00,830.692,850.537,850.537,706534.281604,False
03-16 19:00,830.692,715.3762059267849,715.3762059267849,594257.2912537329,False
03-16 20:00,830.692,850.537,850.537,706534.281604,False
03-16 21:00,830.692,850.537,850.537,706534.281604,False
03-16 22:00,830.692,850.537,850.537,706534.281604,False
03-16 23:00,830.692,850.537,850.537,706534.281604,False
03-17 00:00,830.692,850.537,850.537,706534.281604,False
03-17 01:00,830.692,850.537,850.537,706534.281604,False
03-17 02:00,830.692,850.537,850.537,706534.281604,False
03-17 03:00,830.692,850.537,850.537,706534.281604,False
03-17 04:00,830.692,850.537,850.537,706534.281604,False
03-17 05:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-17 06:00,830.692,850.537,850.537,706534.281604,False
03-17 07:00,830.692,850.537,850.537,706534.281604,False
03-17 08:00,830.692,850.537,850.537,706534.281604,False
03-17 09:00,696.448,850.537,850.537,592354.792576,False
03-17 10:00,830.692,850.537,850.537,706534.281604,False
03-17 11:00,830.692,850.537,850.537,706534.281604,False
03-17 12:00,830.692,850.537,850.537,706534.281604,False
03-17 13:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-17 14:00,830.692,850.537,850.537,706534.281604,False
03-17 15:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-17 16:00,830.692,850.537,850.537,706534.281604,False
03-17 17:00,830.692,850.537,850.537,706534.281604,False
03-17 18:00,830.692,850.537,850.537,706534.281604,False
03-17 19:00,830.692,850.537,850.537,706534.281604,False
03-17 20:00,639.685,850.537,850.537,544075.7608449999,False
03-17 21:00,382.854,850.537,850.537,325631.492598,False
03-17 22:00,454.418,850.537,850.537,386499.32246600004,False
03-17 23:00,787.989,850.537,850.537,670213.800093,False
03-18 00:00,830.692,850.537,850.537,706534.281604,False
03-18 01:00,830.692,850.537,850.537,706534.281604,False
03-18 02:00,827.91,850.537,850.537,704168.08767,False
03-18 03:00,830.692,850.537,850.537,706534.281604,False
03-18 04:00,830.692,850.537,850.537,706534.281604,False
03-18 05:00,830.692,850.537,850.537,706534.281604,False
03-18 06:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-18 07:00,830.692,850.537,850.537,706534.281604,False
03-18 08:00,830.692,850.537,850.537,706534.281604,False
03-18 09:00,830.692,850.537,850.537,706534.281604,False
03-18 10:00,830.692,850.537,850.537,706534.281604,False
03-18 11:00,828.276,850.537,850.537,704479.384212,False
03-18 12:00,764.024,850.537,850.537,649830.6808880001,False
03-18 13:00,615.138,850.537,850.537,523197.62910600007,False
03-18 14:00,600.838,850.537,850.537,511034.950006,False
03-18 15:00,577.111,850.537,850.537,490854.258607,False
03-18 16:00,395.348,850.537,850.537,336258.101876,False
03-18 17:00,257.137,850.537,850.537,218704.532569,False
03-18 18:00,339.443,850.537,850.537,288708.830891,False
03-18 19:00,401.782,778.1571897741615,778.1571897741615,312649.5520218421,False
03-18 20:00,273.785,746.5487291567079,746.5487291567079,204393.84381216927,False
03-18 21:00,267.25,721.0837167699066,721.0837167699066,192709.62330675754,False
03-18 22:00,136.734,694.7886160318466,694.7886160318466,95001.22662449852,False
03-18 23:00,103.808,674.7653723671713,674.7653723671713,70046.04377469132,False
03-19 00:00,110.5,652.1062753480523,652.1062753480523,72057.74342595978,False
03-19 01:00,154.25,622.2623127916486,622.2623127916486,95983.96174811179,False
03-19 02:00,99.7402,610.2811877571585,610.2811877571585,60869.56772313654,False
03-19 03:00,52.8467,616.8652105057032,616.8652105057032,32599.290720031746,False
03-19 04:00,1.83613,650.6102668497148,650.6102668497148,1194.6050292707669,False
03-19 05:00,15.82,677.6420834916976,677.6420834916976,10720.297760838655,False
03-19 06:00,32.7895,708.5344812646728,708.5344812646728,23232.491373427983,False
03-19 07:00,18.757099999999998,716.1412496794873,716.1412496794873,13432.73303436311,False
03-19 08:00,0.0,705.5113682092059,705.5113682092059,0.0,False
03-19 09:00,0.0,688.9783164129739,688.9783164129739,0.0,False
03-19 10:00,0.0,671.6184551087986,671.6184551087986,0.0,False
03-19 11:00,0.0,674.4894029466349,674.4894029466349,0.0,False
03-19 12:00,0.0,0.0,0.0,0.0,False
03-19 13:00,0.0,681.7187491208463,681.7187491208463,0.0,False
03-19 14:00,27.6773,850.537,850.537,0.0,True
03-19 15:00,41.311800000000005,0.0,0.0,0.0,False
03-19 16:00,90.8468,691.7044930054619,691.7044930054619,62839.1397351686,False
03-19 17:00,173.578,850.5369999999999,850.5369999999999,147634.511386,False
03-19 18:00,404.388,850.537,850.537,343946.956356,False
03-19 19:00,459.201,850.5369999999999,850.5369999999999,390567.440937,False
03-19 20:00,468.842,850.537,850.537,398767.468154,False
03-19 21:00,739.121,850.537,850.537,628649.757977,False
03-19 22:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-19 23:00,830.692,733.1079338797238,733.1079338797238,608986.8958104155,False
03-20 00:00,830.692,850.537,850.537,706534.281604,False
03-20 01:00,739.746,850.537,850.537,629181.343602,False
03-20 02:00,830.692,850.537,850.537,706534.281604,False
03-20 03:00,830.692,850.537,850.537,706534.281604,False
03-20 04:00,830.692,850.537,850.537,706534.281604,False
03-20 05:00,830.692,850.537,850.537,706534.281604,False
03-20 06:00,830.692,850.537,850.537,706534.281604,False
03-20 07:00,830.692,850.537,850.537,706534.281604,False
03-20 08:00,830.692,850.537,850.537,706534.281604,False
03-20 09:00,830.692,850.537,850.537,706534.281604,False
03-20 10:00,830.692,850.537,850.537,706534.281604,False
03-20 11:00,830.692,850.537,850.537,706534.281604,False
03-20 12:00,830.664,850.5369999999999,850.5369999999999,706510.4665679999,False
03-20 13:00,830.692,0.0,0.0,0.0,True
03-20 14:00,382.555,0.0,0.0,0.0,True
03-20 15:00,308.05,850.537,850.537,0.0,True
03-20 16:00,204.044,850.5369999999999,850.5369999999999,173546.971628,False
03-20 17:00,0.0,850.537,850.537,0.0,False
03-20 18:00,0.0,850.537,850.537,0.0,False
03-20 19:00,176.128,850.537,850.537,149803.380736,False
03-20 20:00,572.504,850.537,850.537,486935.834648,False
03-20 21:00,830.692,850.537,850.537,706534.281604,False
03-20 22:00,830.692,722.7354397830836,722.7354397830836,600370.5479442893,False
03-20 23:00,779.227,850.537,850.537,662761.394899,False
03-21 00:00,830.692,850.537,850.537,706534.281604,False
03-21 01:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-21 02:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-21 03:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-21 04:00,830.692,850.537,850.537,706534.281604,False
03-21 05:00,830.692,850.537,850.537,706534.281604,False
03-21 06:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-21 07:00,830.692,850.537,850.537,706534.281604,False
03-21 08:00,827.41,850.537,850.537,703742.81917,False
03-21 09:00,708.964,850.537,850.537,603000.1136680001,False
03-21 10:00,830.692,850.537,850.537,706534.281604,False
03-21 11:00,830.692,850.537,850.537,706534.281604,False
03-21 12:00,830.005,850.537,850.537,705949.962685,False
03-21 13:00,830.422,0.0,0,142680.00272860916,False
03-21 14:00,830.692,850.537,850.537,706534.281604,False
03-21 15:00,830.692,850.537,850.537,706534.281604,False
03-21 16:00,830.692,850.537,850.537,706534.281604,False
03-21 17:00,830.692,850.537,850.537,706534.281604,False
03-21 18:00,830.692,850.537,850.537,706534.281604,False
03-21 19:00,830.692,850.537,850.537,706534.281604,False
03-21 20:00,830.692,850.537,850.537,706534.281604,False
03-21 21:00,830.692,850.537,850.537,706534.281604,False
03-21 22:00,830.692,850.537,850.537,706534.281604,False
03-21 23:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-22 00:00,830.692,850.537,850.537,706534.281604,False
03-22 01:00,830.692,850.537,850.537,706534.281604,False
03-22 02:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-22 03:00,827.356,850.5369999999999,850.5369999999999,703696.8901719999,False
03-22 04:00,493.071,850.5370000000001,850.5370000000001,419375.1291270001,False
03-22 05:00,362.868,850.537,850.537,308632.660116,False
03-22 06:00,179.106,0.0,0.0,0.0,False
03-22 07:00,137.666,850.537,850.537,117090.026642,False
03-22 08:00,33.464800000000004,850.537,850.537,28463.050597600006,False
03-22 09:00,0.0,850.537,850.537,0.0,False
03-22 10:00,0.0,850.537,850.537,0.0,False
03-22 11:00,11.732700000000001,850.537,850.537,9979.095459900002,False
03-22 12:00,69.3448,850.537,850.537,58980.318157600006,False
03-22 13:00,88.3357,850.537,850.537,75132.7812709,False
03-22 14:00,209.667,850.537,850.537,178329.54117900002,False
03-22 15:00,315.739,850.537,850.537,0.0,True
03-22 16:00,91.5485,850.537,850.537,77865.38654450001,False
03-22 17:00,0.0,850.5370000000001,850.5370000000001,0.0,False
03-22 18:00,0.0,850.537,850.537,0.0,False
03-22 19:00,0.0,850.5370000000001,850.5370000000001,0.0,False
03-22 20:00,0.0,850.537,850.537,0.0,False
03-22 21:00,81.1996,850.5369999999999,850.5369999999999,69063.2641852,False
03-22 22:00,830.692,744.6282235318264,744.6282235318264,618556.7082620999,False
03-22 23:00,829.184,850.537,850.537,705251.671808,False
03-23 00:00,759.094,850.537,850.537,645637.5334780001,False
03-23 01:00,830.692,850.537,850.537,706534.281604,False
03-23 02:00,639.141,850.537,850.537,543613.068717,False
03-23 03:00,409.81,850.537,850.537,348558.56797000003,False
03-23 04:00,399.231,850.537,850.537,339560.73704700003,False
03-23 05:00,449.384,850.537,850.537,382217.71920800005,False
03-23 06:00,830.692,850.537,850.537,706534.281604,False
03-23 07:00,830.692,850.537,850.537,706534.281604,False
03-23 08:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-23 09:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
03-23 10:00,830.692,850.537,850.537,706534.281604,False
03-23 11:00,732.027,850.537,850.537,622616.048499,False
03-23 12:00,789.343,850.537,850.537,671365.427191,False
03-23 13:00,791.914,850.537,850.537,673552.1578180001,False
03-23 14:00,830.692,850.537,850.537,706534.281604,False
03-23 15:00,830.692,850.537,850.537,706534.281604,False
03-23 16:00,830.692,850.537,850.537,706534.281604,False
03-23 17:00,830.692,850.537,850.537,706534.281604,False
03-23 18:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-23 19:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-23 20:00,830.692,850.537,850.537,706534.281604,False
03-23 21:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
03-23 22:00,830.692,850.537,850.537,706534.281604,False
03-23 23:00,830.692,850.537,850.537,706534.281604,False
